codusu,nro_hogar,componente,h15,ano4,trimestre,region,mas_500,aglomerado,pondera,ch03,ch04,ch06,ch07,ch08,ch09,ch10,ch11,ch12,ch13,ch14,ch15,ch15_cod,ch16,ch16_cod,nivel_ed,estado,cat_ocup,cat_inac,pp02c1,pp02c2,pp02c3,pp02c4,pp02c5,pp02c6,pp02c7,pp02c8,pp02e,pp02h,pp02i,pp03c,pp03d,pp3e_tot,pp3f_tot,pp03g,pp03h,pp03i,pp03j,intensi,pp04a,pp04b_cod,pp04b1,pp04b2,pp04b3_mes,pp04b3_ano,pp04b3_dia,pp04c,pp04c99,pp04d_cod,pp04g,pp05b2_mes,pp05b2_ano,pp05b2_dia,pp05c_1,pp05c_2,pp05c_3,pp05e,pp05f,pp05h,pp06a,pp06c,pp06d,pp06e,pp06h,pp07a,pp07c,pp07d,pp07e,pp07f1,pp07f2,pp07f3,pp07f4,pp07f5,pp07g1,pp07g2,pp07g3,pp07g4,pp07g_59,pp07h,pp07i,pp07j,pp07k,pp08d1,pp08d4,pp08f1,pp08f2,pp08j1,pp08j2,pp08j3,pp09a,pp09a_esp,pp09b,pp09c,pp09c_esp,pp10a,pp10c,pp10d,pp10e,pp11a,pp11b_cod,pp11b1,pp11b2_mes,pp11b2_ano,pp11b2_dia,pp11c,pp11c99,pp11d_cod,pp11g_ano,pp11g_mes,pp11g_dia,pp11l,pp11l1,pp11m,pp11n,pp11o,pp11p,pp11q,pp11r,pp11s,pp11t,p21,decocur,idecocur,rdecocur,gdecocur,pdecocur,adecocur,tot_p12,p47t,decindr,idecindr,rdecindr,gdecindr,pdecindr,adecindr,v2_m,v3_m,v4_m,v5_m,v8_m,v9_m,v10_m,v11_m,v12_m,v18_m,v19_am,v21_m,t_vi,itf,decifr,idecifr,rdecifr,gdecifr,pdecifr,adecifr,ipcf,deccfr,ideccfr,rdeccfr,gdeccfr,pdeccfr,adeccfr,pj1_1,pj2_1,pj3_1,idimpp,ch05,imputa,pondiio,pondii,pondih
TQRMNOQQPHLORPCDEIJAH00859682,1.0,5.0,2.0,2024.0,1.0,1.0,S,33.0,3216.0,9.0,1.0,33.0,9.0,9.0,9.0,9.0,9.0,99.0,9.0,99.0,9.0,,9.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1900-01-01 00:00:00,1.0,3216.0,3216.0,0.0
TQRMNOQQPHLORPCDEIJAH00859682,1.0,6.0,2.0,2024.0,1.0,1.0,S,33.0,3216.0,9.0,1.0,26.0,9.0,9.0,9.0,9.0,9.0,99.0,9.0,99.0,9.0,,9.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1900-01-01 00:00:00,1.0,3216.0,3216.0,0.0
TQRMNOQQPHLORPCDEIJAH00859682,1.0,7.0,2.0,2024.0,1.0,1.0,S,33.0,3216.0,9.0,1.0,26.0,9.0,9.0,9.0,9.0,9.0,99.0,9.0,99.0,9.0,,9.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1900-01-01 00:00:00,1.0,3216.0,3216.0,0.0
TQRMNORSPHMMLQCDEFJAH00798401,1.0,2.0,2.0,2024.0,1.0,43.0,N,3.0,487.0,2.0,1.0,43.0,2.0,1.0,1.0,2.0,0.0,4.0,1.0,,1.0,,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1980-02-03 00:00:00,,487.0,487.0,0.0
TQRMNOPTUHMMKTCDEHNHB00801147,1.0,1.0,2.0,2024.0,1.0,42.0,S,27.0,379.0,1.0,1.0,66.0,2.0,1.0,1.0,2.0,0.0,4.0,1.0,,1.0,,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,13.0,13.0,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,,12.0,0.0,12.0,12.0,12.0,12.0,,12.0,,,,,1958-02-03 00:00:00,,379.0,379.0,0.0
TQRMNOURVHMONMCDEIIAD00801764,1.0,2.0,2.0,2024.0,1.0,1.0,S,32.0,1295.0,3.0,2.0,28.0,5.0,1.0,1.0,2.0,0.0,6.0,1.0,,1.0,,1.0,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1995-08-03 00:00:00,,1295.0,1295.0,0.0
TQRMNOQTPHMMKNCDEHNHB00801181,1.0,2.0,2.0,2024.0,1.0,42.0,S,27.0,680.0,2.0,2.0,42.0,1.0,4.0,1.0,2.0,0.0,4.0,1.0,,2.0,,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,13.0,13.0,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,,12.0,0.0,12.0,12.0,12.0,12.0,,12.0,,,,,1981-07-22 00:00:00,,680.0,680.0,0.0
TQRMNORQUHMMKNCDEIOAH00802946,1.0,1.0,2.0,2024.0,1.0,43.0,N,38.0,143.0,1.0,1.0,66.0,5.0,1.0,1.0,2.0,0.0,4.0,1.0,,1.0,,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1957-11-23 00:00:00,,143.0,143.0,0.0
TQRMNORSRHKOTMCDEIJAH00859883,1.0,2.0,2.0,2024.0,1.0,1.0,S,33.0,4445.0,3.0,1.0,20.0,5.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,2003-10-01 00:00:00,,4445.0,4445.0,0.0
TQRMNOTSPHMMOOCDEIIAD00860306,1.0,4.0,2.0,2024.0,1.0,1.0,S,32.0,2096.0,9.0,1.0,36.0,5.0,9.0,1.0,2.0,0.0,4.0,1.0,,2.0,,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1900-01-01 00:00:00,,2096.0,2096.0,0.0
TQRMNOQURHMMKTCDEGLDF00799981,1.0,3.0,2.0,2024.0,1.0,41.0,N,15.0,82.0,3.0,1.0,44.0,5.0,4.0,1.0,2.0,0.0,4.0,1.0,,1.0,,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1979-11-03 00:00:00,,82.0,82.0,0.0
TQRMNOPVXHLKSQCDEIJAH00860485,1.0,3.0,2.0,2024.0,1.0,1.0,S,33.0,2289.0,3.0,2.0,22.0,5.0,1.0,1.0,1.0,1.0,7.0,2.0,2.0,1.0,,1.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1900-01-01 00:00:00,,2289.0,2289.0,0.0
TQRMNORPRHLLKSCDEIMBF00855880,1.0,2.0,2.0,2024.0,1.0,43.0,N,36.0,452.0,2.0,1.0,41.0,2.0,1.0,1.0,2.0,0.0,7.0,2.0,3.0,1.0,,1.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1983-01-05 00:00:00,,452.0,452.0,0.0
TQRMNOVWUHKKSUCDEIJAH00860386,1.0,2.0,2.0,2024.0,1.0,1.0,S,33.0,2164.0,2.0,2.0,69.0,1.0,2.0,1.0,2.0,0.0,4.0,1.0,,1.0,,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1954-10-22 00:00:00,,2164.0,2164.0,0.0
TQRMNOQPXHMOKRCDEFMDB00798877,3.0,2.0,2.0,2024.0,1.0,43.0,N,6.0,181.0,8.0,1.0,61.0,5.0,4.0,1.0,2.0,0.0,2.0,1.0,,1.0,,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1900-01-01 00:00:00,,181.0,181.0,0.0
TQRMNOQPXHMOKRCDEFMDB00798877,3.0,4.0,2.0,2024.0,1.0,43.0,N,6.0,181.0,8.0,1.0,63.0,5.0,4.0,1.0,2.0,0.0,2.0,1.0,,1.0,,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1900-01-01 00:00:00,,181.0,181.0,0.0
TQRMNOTTTHMOLRCDEIJAH00802458,1.0,1.0,2.0,2024.0,1.0,1.0,S,33.0,1494.0,1.0,1.0,63.0,2.0,1.0,1.0,2.0,0.0,4.0,2.0,2.0,3.0,90.0,1.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1960-12-25 00:00:00,,1494.0,1494.0,0.0
TQRMNOTTTHMOLRCDEIJAH00802458,1.0,2.0,2.0,2024.0,1.0,1.0,S,33.0,1494.0,2.0,2.0,59.0,2.0,1.0,1.0,2.0,0.0,4.0,1.0,,1.0,,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1964-11-17 00:00:00,,1494.0,1494.0,0.0
TQRMNOPRYHKKLMCDEIIAD00861169,1.0,3.0,2.0,2024.0,1.0,1.0,S,32.0,1707.0,8.0,1.0,27.0,5.0,4.0,1.0,2.0,0.0,4.0,1.0,,1.0,,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1900-01-01 00:00:00,1.0,1707.0,1707.0,0.0
TQRMNOPRYHKKLMCDEIIAD00861169,1.0,4.0,2.0,2024.0,1.0,1.0,S,32.0,1707.0,8.0,1.0,27.0,5.0,4.0,1.0,2.0,0.0,4.0,1.0,,1.0,,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1996-10-04 00:00:00,,1707.0,1707.0,0.0
TQRMNOPRYHMMKQCDEHPJB00861109,1.0,2.0,2.0,2024.0,1.0,40.0,S,29.0,460.0,2.0,2.0,42.0,1.0,1.0,1.0,2.0,0.0,6.0,2.0,2.0,1.0,,1.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,13.0,13.0,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,,12.0,0.0,12.0,12.0,12.0,12.0,,12.0,,,,,1981-07-26 00:00:00,,460.0,460.0,0.0
TQRMNORYUHLNQTCDEIJAH00855463,1.0,2.0,2.0,2024.0,1.0,1.0,S,33.0,2500.0,3.0,1.0,28.0,1.0,4.0,1.0,2.0,0.0,2.0,1.0,,1.0,,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1900-01-01 00:00:00,,2500.0,2500.0,0.0
TQRMNORYUHLNQTCDEIJAH00855463,1.0,3.0,2.0,2024.0,1.0,1.0,S,33.0,2500.0,4.0,2.0,25.0,1.0,4.0,1.0,2.0,0.0,2.0,1.0,,9.0,,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1900-01-01 00:00:00,,2500.0,2500.0,0.0
TQRMNOQPSHJMKNCDEHMHF00854120,1.0,2.0,2.0,2024.0,1.0,42.0,N,26.0,145.0,3.0,1.0,60.0,5.0,4.0,1.0,2.0,0.0,4.0,1.0,,1.0,,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1963-12-03 00:00:00,,145.0,145.0,0.0
TQRMNOURRHKMKPCDEIJAH00861663,1.0,4.0,2.0,2024.0,1.0,1.0,S,33.0,3861.0,8.0,1.0,34.0,9.0,4.0,1.0,2.0,0.0,7.0,2.0,99.0,1.0,,1.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1989-09-29 00:00:00,,3861.0,3861.0,0.0
TQRMNOPSQHLOPMCDEIJAH00855610,1.0,2.0,2.0,2024.0,1.0,1.0,S,33.0,4904.0,2.0,2.0,29.0,1.0,4.0,1.0,2.0,0.0,4.0,2.0,5.0,1.0,,1.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,192000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192000.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1994-04-24 00:00:00,,4904.0,4904.0,0.0
TQRMNOPUQHKMKNCDEIJAH00861661,1.0,2.0,2.0,2024.0,1.0,1.0,S,33.0,3410.0,3.0,1.0,21.0,5.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,,1.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,2002-03-18 00:00:00,,3410.0,3410.0,0.0
TQRMNOPUQHKMKNCDEIJAH00861661,1.0,3.0,2.0,2024.0,1.0,1.0,S,33.0,3410.0,3.0,1.0,20.0,5.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,,1.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,2004-01-03 00:00:00,,3410.0,3410.0,0.0
TQRMNOPUQHKMKNCDEIJAH00861661,1.0,4.0,2.0,2024.0,1.0,1.0,S,33.0,3410.0,3.0,1.0,11.0,5.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,1.0,,1.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,2012-05-28 00:00:00,,3410.0,3410.0,0.0
